"IP","Identity","User","Time","Timezone","Request","Status","Bytes","HTTP referrer","Useragent","Date"
"13.40.2.76","-","-","[09/Nov/2023:08:08:26","+0000]","GET /favicon.ico HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:09:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:10:51","+0000]","GET /api/v1/charts HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"185.100.87.136","-","-","[09/Nov/2023:08:10:54","+0000]","GET / HTTP/1.1",200,3469,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.71.6212.24) Gecko/25.2.4212.671 Firefox/2.0",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:14:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:15:16","+0000]","GET /api/v1/charts HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:19:02","+0000]","GET /cgi-bin/login.cgi HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:19:36","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"139.59.115.93","-","-","[09/Nov/2023:08:20:14","+0000]","GET / HTTP/1.1",200,4210,"-","curl/7.88.1",2023-11-09
"139.59.115.93","-","-","[09/Nov/2023:08:20:15","+0000]","GET /_ignition/execute-solution HTTP/1.1",404,4176,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4859.172 Safari/537.36",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:23:00","+0000]","GET /cgi-bin/login.cgi HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:24:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:26:14","+0000]","GET /+CSCOE+/logon.html HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:29:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:30:20","+0000]","GET /+CSCOE+/logon.html HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:33:33","+0000]","GET /doc/page/login.asp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:34:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:37:36","+0000]","GET /doc/page/login.asp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:39:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:40:52","+0000]","GET /users/sign_in HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:44:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:48:23","+0000]","GET /webconsole/webpages/login.jsp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:49:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:52:28","+0000]","GET /webconsole/webpages/login.jsp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:54:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:08:55:50","+0000]","GET /login/?next=/ HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:08:59:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:09:03:20","+0000]","GET /admin/index.html HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:09:04:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:09:07:35","+0000]","GET /admin/index.html HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:09:09:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:09:11:00","+0000]","GET /global-protect/login.esp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:09:14:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:09:15:15","+0000]","GET /global-protect/login.esp HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:16:24","+0000]","GET / HTTP/1.1",200,4110,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:16:25","+0000]","GET /styles.css HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:16:30","+0000]","GET /yindex.html HTTP/1.1",200,1938,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:16:30","+0000]","GET /image/KMS1509.jpg HTTP/1.1",404,513,"https://talmedos.com/yindex.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:16:51","+0000]","GET /aindex.html HTTP/1.1",200,1960,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:12","+0000]","GET / HTTP/1.1",200,4110,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:12","+0000]","GET /styles.css HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:12","+0000]","GET /favicon.ico HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:14","+0000]","GET /yindex.html HTTP/1.1",200,1426,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:14","+0000]","GET / HTTP/1.1",200,4110,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:14","+0000]","GET /styles.css HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:14","+0000]","GET /image/KMS1509.jpg HTTP/1.1",404,513,"https://talmedos.com/yindex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:14","+0000]","GET /favicon.ico HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:16","+0000]","GET /findex.html HTTP/1.1",200,779,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:16","+0000]","GET /images/KMS120.jpeg HTTP/1.1",200,107391,"https://talmedos.com/findex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:16","+0000]","GET /images/KKSgb6844.jpeg HTTP/1.1",200,1212067,"https://talmedos.com/findex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:16","+0000]","GET /images/KMS8760.jpeg HTTP/1.1",200,805429,"https://talmedos.com/findex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:22","+0000]","GET /dindex.html HTTP/1.1",200,1278,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:22","+0000]","GET /images/Middelalderen.jpg HTTP/1.1",200,102885,"https://talmedos.com/dindex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:22","+0000]","GET /images/Guld.jpg HTTP/1.1",200,9954283,"https://talmedos.com/dindex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:22","+0000]","GET /images/1900.jpg HTTP/1.1",200,7223193,"https://talmedos.com/dindex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"185.107.13.29","-","-","[09/Nov/2023:09:17:27","+0000]","GET /styles.css HTTP/1.1",404,1025,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:27","+0000]","GET /aindex.html HTTP/1.1",200,1448,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:30","+0000]","GET /yindex.html HTTP/1.1",200,1426,"https://talmedos.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:30","+0000]","GET /image/KMS1509.jpg HTTP/1.1",404,513,"https://talmedos.com/yindex.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:33","+0000]","GET /favicon.ico HTTP/1.1",404,4180,"https://www.youtube.com/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.33.147.61","-","-","[09/Nov/2023:09:17:50","+0000]","-",408,511,"-","-",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:17:59","+0000]","GET /findex.html HTTP/1.1",200,1291,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:17:59","+0000]","GET /images/KMS120.jpeg HTTP/1.1",200,104236,"https://talmedos.com/findex.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:17:59","+0000]","GET /images/KMS8760.jpeg HTTP/1.1",200,805429,"https://talmedos.com/findex.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:17:59","+0000]","GET /images/KKSgb6844.jpeg HTTP/1.1",200,1212067,"https://talmedos.com/findex.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"77.214.110.248","-","-","[09/Nov/2023:09:18:25","+0000]","GET /image/KMS1509.jpg HTTP/1.1",404,1025,"https://talmedos.com/yindex.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",2023-11-09
"13.40.2.76","-","-","[09/Nov/2023:09:18:43","+0000]","GET /doc/script/lib/seajs/config/sea-config.js HTTP/1.1",404,3540,"-","'Cloud mapping experiment. Contact research@pdrlabs.net'",2023-11-09
"192.0.102.40","-","-","[09/Nov/2023:09:19:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-09
"20.55.53.144","-","-","[08/Nov/2023:00:02:14","+0000]","GET / HTTP/1.1",200,4048,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:04:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:09:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"83.97.73.87","-","-","[08/Nov/2023:00:13:00","+0000]","GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1",200,4019,"http://46.101.144.32:80/?XDEBUG_SESSION_START=phpstorm","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:14:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"165.232.180.240","-","-","[08/Nov/2023:00:15:49","+0000]","POST /wp-login.php HTTP/1.1",404,4096,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:19:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"185.180.140.5","-","-","[08/Nov/2023:00:21:11","+0000]","GET / HTTP/1.1",200,3462,"http://46.101.144.32/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",2023-11-08
"185.180.140.5","-","-","[08/Nov/2023:00:21:22","+0000]","GET /cf_scripts/scripts/ajax/ckeditor/ckeditor.js HTTP/1.1",404,3540,"http://46.101.144.32/cf_scripts/scripts/ajax/ckeditor/ckeditor.js","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:24:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:29:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"23.251.102.74","-","-","[08/Nov/2023:00:31:36","+0000]","GET / HTTP/1.1",200,3462,"http://46.101.144.32/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:34:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:39:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:44:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"148.72.208.193","-","-","[08/Nov/2023:00:46:39","+0000]","POST /wp-login.php HTTP/1.1",404,4096,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36",2023-11-08
"49.7.227.204","-","-","[08/Nov/2023:00:48:43","+0000]","GET / HTTP/1.1",200,4019,"http://46.101.144.32","Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:49:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:54:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:00:59:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:04:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"104.199.31.214","-","-","[08/Nov/2023:01:07:07","+0000]","GET / HTTP/1.1",200,3533,"-","python-requests/2.31.0",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:09:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:14:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"195.201.199.207","-","-","[08/Nov/2023:01:17:39","+0000]","POST /wp-login.php HTTP/1.1",404,4096,"-","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",2023-11-08
"152.32.156.158","-","-","[08/Nov/2023:01:19:19","+0000]","GET / HTTP/1.1",200,4072,"-","-",2023-11-08
"152.32.156.158","-","-","[08/Nov/2023:01:19:27","+0000]","GET /favicon.ico HTTP/1.1",404,4078,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",2023-11-08
"152.32.156.158","-","-","[08/Nov/2023:01:19:31","+0000]","GET /robots.txt HTTP/1.1",404,4078,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",2023-11-08
"152.32.156.158","-","-","[08/Nov/2023:01:19:33","+0000]","GET /sitemap.xml HTTP/1.1",404,4078,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:19:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:24:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:29:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:34:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:39:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:44:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"107.173.251.187","-","-","[08/Nov/2023:01:48:04","+0000]","POST /wp-login.php HTTP/1.1",404,4096,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:49:34","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"51.178.146.199","-","-","[08/Nov/2023:01:54:04","+0000]","GET /wp-content/plugins/ypubang/admin.php HTTP/1.1",404,4172,"http://talmedos.com/wp-content/plugins/ypubang/admin.php","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:54:33","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"198.235.24.247","-","-","[08/Nov/2023:01:56:40","+0000]","GET / HTTP/1.1",200,4072,"http://46.101.144.32:80/","Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",2023-11-08
"192.0.102.40","-","-","[08/Nov/2023:01:59:35","+0000]","HEAD / HTTP/1.1",200,3836,"-","jetmon/1.0 (Jetpack Site Uptime Monitor by WordPress.com)",2023-11-08
"83.97.73.87","-","-","[08/Nov/2023:02:01:54","+0000]","GET /actuator/gateway/routes HTTP/1.1",404,4097,"http://46.101.144.32:80/actuator/gateway/routes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",2023-11-08
